,id1,id2,score
0,239,239,1.0
1,239,239,1.0
2,239,239,1.0
3,239,239,1.0
4,239,239,1.0
5,239,239,1.0
6,239,239,1.0
7,239,239,1.0
8,239,239,1.0
9,239,239,1.0
10,397,397,1.0
11,397,397,1.0
12,397,397,1.0
13,397,397,1.0
14,397,397,1.0
15,397,397,1.0
16,397,397,1.0
17,397,397,1.0
18,397,397,1.0
19,397,397,1.0
20,242,242,1.0
21,242,242,1.0
22,242,242,1.0
23,242,242,1.0
24,242,242,1.0
25,242,242,1.0
26,242,242,1.0
27,242,242,1.0
28,242,242,1.0
29,242,242,1.0
30,321,321,1.0
31,321,321,1.0
32,712,712,1.0
33,712,712,1.0
34,320,320,1.0
35,320,320,1.0
36,177,177,1.0
37,177,177,1.0
38,177,177,1.0
39,177,177,1.0
40,177,177,1.0
41,177,177,1.0
42,177,177,1.0
43,484,484,1.0
44,484,484,1.0
45,484,484,1.0
46,484,484,1.0
47,484,484,1.0
48,484,484,1.0
49,484,484,1.0
50,484,484,1.0
51,484,484,1.0
52,484,484,1.0
53,300,300,1.0
54,300,300,1.0
55,300,300,1.0
56,300,300,1.0
57,300,300,1.0
58,300,300,1.0
59,300,300,1.0
60,174,174,1.0
61,174,174,1.0
62,174,174,1.0
63,174,174,1.0
64,174,174,1.0
65,174,174,1.0
66,174,174,1.0
67,272,272,1.0
68,272,272,1.0
69,272,272,1.0
70,272,272,1.0
71,272,272,1.0
72,272,272,1.0
73,272,272,1.0
74,272,272,1.0
75,272,272,1.0
76,272,272,1.0
77,301,301,1.0
78,301,301,1.0
79,301,301,1.0
80,301,301,1.0
81,301,301,1.0
82,301,301,1.0
83,301,301,1.0
84,395,395,1.0
85,395,395,1.0
86,395,395,1.0
87,395,395,1.0
88,395,395,1.0
89,395,395,1.0
90,395,395,1.0
91,395,395,1.0
92,395,395,1.0
93,395,395,1.0
94,508,508,1.0
95,508,508,1.0
96,508,508,1.0
97,170,170,1.0
98,170,170,1.0
99,396,396,1.0
100,396,396,1.0
101,396,396,1.0
102,396,396,1.0
103,396,396,1.0
104,396,396,1.0
