,id1,id2,score
703,330,170,1.0
704,332,185,1.0
705,332,219,1.0
706,332,272,1.0
707,332,274,1.0
708,332,279,1.0
709,332,273,1.0
710,332,271,1.0
711,332,201,1.0
712,332,173,1.0
713,332,170,1.0
714,333,514,1.0
715,333,516,1.0
716,333,515,1.0
717,333,513,1.0
718,333,512,1.0
719,336,185,1.0
720,336,219,1.0
721,336,272,1.0
722,336,274,1.0
723,336,279,1.0
724,336,273,1.0
725,336,271,1.0
726,336,201,1.0
727,336,173,1.0
728,336,170,1.0
729,337,185,1.0
730,337,219,1.0
731,337,272,1.0
732,337,274,1.0
733,337,279,1.0
734,337,273,1.0
735,337,271,1.0
736,337,201,1.0
737,337,173,1.0
738,337,170,1.0
739,338,346,1.0
740,338,377,1.0
741,338,414,1.0
742,338,425,1.0
743,338,453,1.0
744,338,415,1.0
745,338,378,1.0
746,338,358,1.0
747,338,324,1.0
748,338,125,1.0
749,339,185,1.0
750,339,219,1.0
751,339,272,1.0
752,339,274,1.0
753,339,279,1.0
754,339,273,1.0
755,339,271,1.0
756,339,201,1.0
757,339,173,1.0
758,339,170,1.0
759,340,177,1.0
760,340,239,1.0
761,340,241,1.0
762,340,300,1.0
763,340,301,1.0
764,340,242,1.0
765,340,240,1.0
766,340,80,1.0
767,340,175,1.0
768,340,174,1.0
769,341,185,1.0
770,341,219,1.0
771,341,272,1.0
772,341,274,1.0
773,341,279,1.0
774,341,273,1.0
775,341,271,1.0
776,341,201,1.0
777,341,173,1.0
778,341,170,1.0
779,342,185,1.0
780,342,219,1.0
781,342,272,1.0
782,342,274,1.0
783,342,279,1.0
784,342,273,1.0
785,342,271,1.0
786,342,201,1.0
787,342,173,1.0
788,342,170,1.0
789,343,185,1.0
790,343,219,1.0
791,343,272,1.0
792,343,274,1.0
793,343,279,1.0
794,343,273,1.0
795,343,271,1.0
796,343,201,1.0
797,343,173,1.0
798,343,170,1.0
799,344,177,1.0
800,344,239,1.0
801,344,241,1.0
802,344,300,1.0
803,344,301,1.0
804,344,242,1.0
805,344,240,1.0
806,344,80,1.0
807,344,175,1.0
808,344,174,1.0
809,345,185,1.0
810,345,219,1.0
811,345,272,1.0
812,345,274,1.0
813,345,279,1.0
814,345,273,1.0
815,345,271,1.0
816,345,201,1.0
817,345,173,1.0
818,345,170,1.0
819,346,338,1.0
820,346,377,1.0
821,346,414,1.0
822,346,425,1.0
823,346,453,1.0
824,346,415,1.0
825,346,378,1.0
826,346,358,1.0
827,346,324,1.0
828,346,125,1.0
829,348,518,1.0
830,348,355,1.0
831,348,349,1.0
832,349,518,1.0
833,349,355,1.0
834,349,348,1.0
835,350,490,1.0
836,350,359,1.0
837,351,472,1.0
838,351,485,1.0
839,351,474,1.0
840,351,357,1.0
841,351,275,1.0
842,352,356,1.0
843,352,372,1.0
844,352,384,1.0
845,352,388,1.0
846,352,389,1.0
847,352,385,1.0
848,352,381,1.0
849,352,368,1.0
850,352,353,1.0
851,352,202,1.0
852,353,356,1.0
853,353,372,1.0
854,353,384,1.0
855,353,388,1.0
856,353,389,1.0
857,353,385,1.0
858,353,381,1.0
859,353,368,1.0
860,353,352,1.0
861,353,202,1.0
862,354,185,1.0
863,354,219,1.0
864,354,272,1.0
865,354,274,1.0
866,354,279,1.0
867,354,273,1.0
868,354,271,1.0
869,354,201,1.0
870,354,173,1.0
871,354,170,1.0
872,355,518,1.0
873,355,349,1.0
874,355,348,1.0
875,356,353,1.0
876,356,372,1.0
877,356,384,1.0
878,356,388,1.0
879,356,389,1.0
880,356,385,1.0
881,356,381,1.0
882,356,368,1.0
883,356,352,1.0
884,356,202,1.0
885,357,472,1.0
886,357,485,1.0
887,357,474,1.0
888,357,351,1.0
889,357,275,1.0
890,358,338,1.0
891,358,377,1.0
892,358,414,1.0
893,358,425,1.0
894,358,453,1.0
895,358,415,1.0
896,358,378,1.0
897,358,346,1.0
898,358,324,1.0
899,358,125,1.0
900,359,490,1.0
901,359,350,1.0
902,360,185,1.0
903,360,219,1.0
904,360,272,1.0
905,360,274,1.0
906,360,279,1.0
907,360,273,1.0
908,360,271,1.0
909,360,201,1.0
910,360,173,1.0
911,360,170,1.0
912,361,185,1.0
913,361,219,1.0
914,361,272,1.0
915,361,274,1.0
916,361,279,1.0
917,361,273,1.0
918,361,271,1.0
919,361,201,1.0
920,361,173,1.0
921,361,170,1.0
922,362,185,1.0
923,362,219,1.0
924,362,272,1.0
925,362,274,1.0
926,362,279,1.0
927,362,273,1.0
928,362,271,1.0
929,362,201,1.0
930,362,173,1.0
931,362,170,1.0
932,363,185,1.0
933,363,219,1.0
934,363,272,1.0
