"ID";"Specimen_ID";"Solution";"Purpose";"Time";"Time_unit";"Temperature"
3156;1091;249;"Visualization";"12,5";"Minutes";
3157;1091;44;"Dehydration";;;
3158;1091;49;"Clearing";;;
3160;1092;18;"Fixation";"18";"Hours";"4"
3161;1093;115;"Unspecified";"30";"Minutes";"21"
3162;1093;54;"Blocking";"30";"Minutes";"21"
3163;1093;56;"Signal amplification";"30";"Minutes";"21"
3164;1093;56;"Signal amplification";"20";"Minutes";"21"
3165;1093;55;"Visualization";"6";"Minutes";"21"
3167;1095;18;"Fixation";;;
3168;1095;123;"Unspecified";;;
3169;1095;60;"Unspecified";;;
3170;1095;53;"Unspecified";;;
3171;1095;44;"Unspecified";;;
3172;1095;49;"Unspecified";;;
3173;1095;302;"Visualization";"6";"Days";
3174;1095;124;"Visualization";;;
3175;1095;286;"Counterstaining";;;
3177;1097;18;"Fixation";"24";"Hours";
3178;1096;18;"Fixation";"24";"Hours";
3179;1097;64;"Cryoprotection";;;
3180;1096;64;"Cryoprotection";;;
3181;1098;46;"Counterstaining";;;
3182;1099;46;"Counterstaining";;;
3185;1100;18;"Fixation";"2";"Hours";"4"
3186;1101;85;"Blocking";;;
3187;1101;54;"Blocking";;;
3188;1101;67;"Signal amplification";;;
3189;1101;55;"Visualization";;;
3190;1103;110;"Unspecified";"30";"Minutes";"4"
3191;1103;194;"Visualization";"3,5";"Hours";
3192;1103;195;"Visualization";;;
3194;1104;103;"Fixation";"24";"Hours";
3195;1105;103;"Fixation";"24";"Hours";
3196;1106;103;"Fixation";"24";"Hours";
3197;1107;103;"Fixation";"24";"Hours";
3198;1111;181;"Blocking";"5";"Minutes";
3199;1111;70;"Blocking";"5";"Minutes";
3200;1110;181;"Blocking";"5";"Minutes";
3201;1109;181;"Blocking";"5";"Minutes";
3202;1108;181;"Blocking";"5";"Minutes";
3203;1110;70;"Blocking";"5";"Minutes";
3204;1109;70;"Blocking";"5";"Minutes";
3205;1108;70;"Blocking";"5";"Minutes";
3206;1109;53;"Permeabilization";"30";"Minutes";
3207;1110;53;"Permeabilization";"60";"Minutes";
3208;1111;53;"Permeabilization";"60";"Minutes";
3209;1111;67;"Signal amplification";"24";"Hours";
3210;1110;67;"Signal amplification";"24";"Hours";
3211;1109;67;"Signal amplification";"24";"Hours";
3212;1108;67;"Signal amplification";"24";"Hours";
3213;1111;55;"Visualization";;;
3214;1109;55;"Visualization";;;
3215;1110;55;"Visualization";;;
3216;1108;55;"Visualization";;;
3217;1111;110;"Secondary fixation";"1";"Hours";
3218;1110;110;"Secondary fixation";"1";"Hours";
3219;1109;110;"Secondary fixation";"1";"Hours";
3220;1108;110;"Secondary fixation";"1";"Hours";
3221;1111;44;"Dehydration";;;
3222;1110;44;"Dehydration";;;
3223;1109;44;"Dehydration";;;
3224;1108;44;"Dehydration";;;
3225;1111;113;"General stain";"1";"Hours";
3226;1108;113;"General stain";"1";"Hours";
3227;1109;113;"General stain";"1";"Hours";
3228;1110;113;"General stain";"1";"Hours";
3229;1111;112;"Infiltration";"12";"Hours";
3230;1110;112;"Infiltration";"12";"Hours";
3231;1109;112;"Infiltration";"12";"Hours";
3232;1108;112;"Infiltration";"12";"Hours";
3233;1112;114;"Counterstaining";;;
3234;1113;114;"Counterstaining";;;
3235;1114;114;"Counterstaining";;;
3236;1115;114;"Counterstaining";;;
3237;1117;18;"Fixation";"5";"Minutes";
3238;1117;44;"Dehydration";;;
3239;1117;44;"Storage";;;"4"
3240;1117;304;"Unspecified";"10";"Minutes";
3241;1117;44;"Dehydration";;;
3242;1117;288;"Unspecified";"5";"Minutes";
3243;1117;44;"Washing";;;
3244;1117;289;"Visualization";;;
3245;1117;76;"Visualization";;;"4"
3246;1117;142;"Counterstaining";;;
3247;1118;;"Fixation";"16";"Hours";
3248;1118;130;"Embedding";;;
3249;1119;142;"Unspecified";;;
3250;1126;101;"General stain";;;
3251;1127;101;"General stain";;;
3252;1129;;"Fixation";"2";"Hours";"4"
3253;1129;64;"Cryoprotection";"2";"Days";
3254;1130;106;"Staining";"75";"Minutes";"37"
3255;1130;125;"Counterstaining";;;
3256;1130;53;"Unspecified";"2";"Hours";
3257;1131;18;"Fixation";"12";"Hours";
3258;1132;131;"Cryoprotection";"30";"Minutes";
3259;1132;73;"Freezing";"15";"Seconds";
3260;1132;54;"Blocking";;;
3261;1132;86;"Permeabilization";"22";"Hours";
3262;1132;244;"Signal amplification";"1";"Hours";"21"
3263;1132;87;"Visualization";"15";"Minutes";
3264;1132;55;"Visualization";;;
3265;1132;110;"Secondary fixation";;;
3266;1132;113;"Counterstaining";"10";"Minutes";
3267;1132;44;"Dehydration";;;
3268;1132;143;"Infiltration";"12";"Hours";
3269;1132;143;"Polymerization";"48";"Hours";"60"
3270;1134;64;"Cryoprotection";"48";"Hours";"4"
3271;1134;73;"Freezing";"25";"Seconds";
3272;1134;;"Storage";;;"-80"
3273;1135;46;"General stain";"35";"Minutes";
3274;1136;18;"Fixation";"24";"Hours";"4"
3275;1136;44;"Dehydration";"3";"Hours";"4"
3276;1136;306;"Embedding";"18";"Hours";"4"
3277;1136;210;"Embedding";"3";"Days";"4"
3278;1136;;"Embedding";"24";"Hours";"48"
3279;1136;248;"Counterstaining";;;
3280;1137;;"Fixation";"12";"Hours";
3281;1138;;"Fixation";"12";"Hours";
3282;1138;64;"Cryoprotection";"72";"Hours";
3283;1139;46;"General stain";;;
3284;1140;87;"Visualization";;;
3285;1137;45;"Embedding";;;
3286;1144;58;"Unspecified";"30";"Minutes";"21"
3287;1143;58;"Unspecified";"30";"Minutes";"21"
3288;1142;58;"Unspecified";"30";"Minutes";"21"
3289;1141;58;"Unspecified";"30";"Minutes";"21"
3290;1145;18;"Fixation";"2";"Hours";"4"
3291;1145;64;"Cryoprotection";;;
3292;1146;18;"Fixation";"2";"Hours";"4"
3293;1146;64;"Cryoprotection";;;
3294;1148;260;"Staining";"2";"Hours";"37"
3295;1147;260;"Staining";"2";"Hours";"37"
3296;1149;46;"General stain";;;
3297;1150;46;"General stain";;;
3298;1152;18;"Fixation";"24";"Hours";"4"
3299;1152;18;"Fixation";"24";"Hours";"4"
3300;1155;152;"Unspecified";"20";"Minutes";
3301;1153;152;"Unspecified";"20";"Minutes";
3302;1155;250;"Blocking";"1";"Hours";
3303;1154;250;"Blocking";"1";"Hours";
3304;1153;250;"Blocking";"1";"Hours";
3305;1154;152;"Unspecified";"20";"Minutes";
3306;1155;67;"Signal amplification";"90";"Minutes";
3307;1154;67;"Signal amplification";"90";"Minutes";
3308;1153;67;"Signal amplification";"90";"Minutes";
3309;1155;249;"Visualization";"10";"Minutes";"21"
3310;1154;249;"Visualization";"10";"Minutes";"21"
3311;1153;249;"Visualization";"10";"Minutes";"21"
3315;1156;18;"Fixation";"4";"Hours";"4"
3316;1157;18;"Fixation";"4";"Hours";"4"
3317;1158;18;"Fixation";"4";"Hours";"4"
3318;1159;18;"Fixation";"4";"Hours";"4"
3319;1156;64;"Cryoprotection";"23";"Hours";"4"
3320;1157;64;"Cryoprotection";"23";"Hours";"4"
3321;1158;64;"Cryoprotection";"23";"Hours";"4"
3322;1159;64;"Cryoprotection";"23";"Hours";"4"
3323;1156;65;"Embedding";;;
3324;1157;65;"Embedding";;;
3325;1158;65;"Embedding";;;
3326;1159;65;"Embedding";;;
3327;1156;38;"Freezing";;;
3328;1157;38;"Freezing";;;
3329;1157;38;"Freezing";;;
3330;1159;38;"Freezing";;;
3331;1156;;"Storage";;;"-70"
3332;1157;;"Storage";;;"-70"
3333;1158;;"Storage";;;"-70"
3334;1159;;"Storage";;;"-70"
3335;1163;;"Storage";;;"-70"
3336;1162;;"Storage";;;"-70"
3337;1161;;"Storage";;;"-70"
3338;1160;;"Storage";;;"-70"
3339;1163;58;"Unspecified";"10";"Minutes";
3340;1162;58;"Unspecified";"10";"Minutes";
3341;1161;58;"Unspecified";"10";"Minutes";
3342;1160;58;"Unspecified";"10";"Minutes";
3343;1163;57;"Unspecified";"10";"Minutes";"37"
3344;1162;57;"Unspecified";"10";"Minutes";"37"
3345;1161;57;"Unspecified";"10";"Minutes";"37"
3346;1160;57;"Unspecified";"10";"Minutes";"37"
3347;1163;181;"Unspecified";"5";"Minutes";
3348;1162;181;"Unspecified";"5";"Minutes";
3349;1161;181;"Unspecified";"5";"Minutes";
3350;1160;181;"Unspecified";"5";"Minutes";
3351;1163;18;"Postfixation";"10";"Minutes";
3352;1162;18;"Postfixation";"10";"Minutes";
3353;1161;18;"Postfixation";"10";"Minutes";
3354;1160;18;"Postfixation";"10";"Minutes";
3355;1163;304;"Rinsing";"10";"Minutes";
3356;1162;304;"Rinsing";"10";"Minutes";
3357;1161;304;"Rinsing";"10";"Minutes";
3358;1160;304;"Rinsing";"10";"Minutes";
3359;1163;44;"Dehydration";;;
3360;1162;44;"Dehydration";;;
3361;1161;44;"Dehydration";;;
3362;1160;44;"Dehydration";;;
3363;1163;122;"Blocking";"2";"Hours";"42"
3364;1162;122;"Blocking";"2";"Hours";"42"
3365;1161;122;"Blocking";"2";"Hours";"42"
3366;1160;122;"Blocking";"2";"Hours";"42"
3367;1163;86;"Blocking";"1";"Hours";"37"
3368;1162;86;"Blocking";"1";"Hours";"37"
3369;1161;86;"Blocking";"1";"Hours";"37"
3370;1160;86;"Blocking";"1";"Hours";"37"
3371;1163;62;"Visualization";"12";"Hours";"4"
3372;1162;62;"Visualization";"12";"Hours";"4"
3373;1161;62;"Visualization";"12";"Hours";"4"
3374;1160;62;"Visualization";"12";"Hours";"4"
3375;1163;44;"Dehydration";;;
3376;1162;44;"Dehydration";;;
3377;1161;44;"Dehydration";;;
3378;1160;44;"Dehydration";;;
3383;1164;109;"Postfixation";"2";"Hours";"4"
3384;1166;162;"Staining";"40";"Minutes";
3385;1167;113;"Counterstaining";"25";"Minutes";
3386;1167;114;"Counterstaining";"25";"Minutes";
3387;1168;92;"Fixation";"12";"Hours";"4"
3388;1169;152;"Blocking";"30";"Minutes";
3389;1169;70;"Blocking";"30";"Minutes";
3390;1169;67;"Signal amplification";;;
3391;1169;87;"Visualization";"15";"Minutes";
3392;1169;55;"Visualization";"5";"Minutes";
3393;1170;152;"Blocking";"30";"Minutes";
3394;1170;70;"Blocking";"30";"Minutes";
3395;1170;56;"Signal amplification";"2";"Hours";"21"
3396;1170;87;"Visualization";"15";"Minutes";
3397;1170;55;"Visualization";"5";"Minutes";
3398;1170;110;"Secondary fixation";"1";"Hours";
3399;1169;110;"Secondary fixation";"1";"Hours";
3400;1170;44;"Dehydration";;;
3401;1169;44;"Dehydration";;;
3402;1170;113;"Counterstaining";;;
3403;1169;113;"Counterstaining";;;
3404;1170;143;"Embedding";;;
3405;1169;143;"Embedding";;;
3406;1171;114;"Counterstaining";;;
3407;1171;113;"Counterstaining";;;
3408;1172;114;"Counterstaining";;;
3409;1172;113;"Counterstaining";;;
3410;1173;18;"Fixation";"1";"Hours";
3411;1174;56;"Signal amplification";;;
3412;1174;87;"Visualization";;;
3413;1175;87;"Visualization";;;
3414;1175;56;"Signal amplification";;;
